,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb5,context,group
19,Fvb5,900001,950000,50000,*,732,33099,0.00301501021294895,CHG,AL_NL
20,Fvb5,950001,1000000,50000,*,1326,17850,-0.150106274269364,CHG,AL_NL
21,Fvb5,1000001,1050000,50000,*,4391,12242,-0.0282686228906696,CHG,AL_NL
22,Fvb5,1050001,1100000,50000,*,1356,31964,-0.0109228476691521,CHG,AL_NL
23,Fvb5,1100001,1150000,50000,*,1717,34163,0.00298973427550469,CHG,AL_NL
24,Fvb5,1150001,1200000,50000,*,1305,35493,-0.0048431857295711,CHG,AL_NL
25,Fvb5,1200001,1250000,50000,*,3510,27925,-0.0301188022248151,CHG,AL_NL
26,Fvb5,1250001,1300000,50000,*,645,33659,-0.00139778436015703,CHG,AL_NL
27,Fvb5,1300001,1350000,50000,*,1855,32253,-0.00344981943852572,CHG,AL_NL
28,Fvb5,1350001,1400000,50000,*,1065,32950,0.00272707134282498,CHG,AL_NL
29,Fvb5,1400001,1450000,50000,*,333,31458,-0.000958689070058047,CHG,AL_NL
30,Fvb5,1450001,1500000,50000,*,2722,24721,-0.0343224115550573,CHG,AL_NL
31,Fvb5,1500001,1550000,50000,*,649,30707,0.0041769250982061,CHG,AL_NL
32,Fvb5,1550001,1600000,50000,*,1300,26273,0.0036938984488366,CHG,AL_NL
33,Fvb5,1600001,1650000,50000,*,1045,25630,-0.0284690292537601,CHG,AL_NL
34,Fvb5,1650001,1700000,50000,*,1031,24981,0.00217807940311882,CHG,AL_NL
35,Fvb5,1700001,1750000,50000,*,435,32240,-0.00188227479672443,CHG,AL_NL
36,Fvb5,1750001,1800000,50000,*,383,30306,-0.000465172364376317,CHG,AL_NL
37,Fvb5,1800001,1850000,50000,*,3521,30838,-0.00354715511038449,CHG,AL_NL
38,Fvb5,1850001,1900000,50000,*,5411,28672,-0.00739370908518291,CHG,AL_NL
39,Fvb5,1900001,1950000,50000,*,515,34405,-1.59832255980132e-05,CHG,AL_NL
40,Fvb5,1950001,2000000,50000,*,4499,32574,-0.0156765340960665,CHG,AL_NL
41,Fvb5,2000001,2050000,50000,*,1654,26429,0.0150766195044873,CHG,AL_NL
42,Fvb5,2050001,2100000,50000,*,1071,38005,-0.00866829031891911,CHG,AL_NL
43,Fvb5,2100001,2150000,50000,*,943,24370,0.0174201612698904,CHG,AL_NL
44,Fvb5,2150001,2200000,50000,*,1002,29023,-0.00215208896807747,CHG,AL_NL
45,Fvb5,2200001,2250000,50000,*,956,33683,-0.00431147533985734,CHG,AL_NL
46,Fvb5,2250001,2300000,50000,*,1268,23835,-0.0591749311616369,CHG,AL_NL
47,Fvb5,2300001,2350000,50000,*,1921,29881,0.0478110560569704,CHG,AL_NL
48,Fvb5,2350001,2400000,50000,*,1008,29643,0.00736007148479269,CHG,AL_NL
49,Fvb5,2400001,2450000,50000,*,867,31040,-0.00012965981144749,CHG,AL_NL
50,Fvb5,2450001,2500000,50000,*,3468,30030,-0.00643634595063085,CHG,AL_NL
51,Fvb5,2500001,2550000,50000,*,6506,26286,-0.00543399472785183,CHG,AL_NL
52,Fvb5,2550001,2600000,50000,*,1570,32104,-0.00087203837629702,CHG,AL_NL
53,Fvb5,2600001,2650000,50000,*,2845,29244,-0.00988459645030605,CHG,AL_NL
54,Fvb5,2650001,2700000,50000,*,628,32129,0.00205112562350152,CHG,AL_NL
55,Fvb5,2700001,2750000,50000,*,3066,27533,0.00212791338497384,CHG,AL_NL
56,Fvb5,2750001,2800000,50000,*,3339,27067,-0.00414844201546112,CHG,AL_NL
57,Fvb5,2800001,2850000,50000,*,9483,23168,-0.0392389311395004,CHG,AL_NL
58,Fvb5,2850001,2900000,50000,*,1150,25929,0.00809644132036121,CHG,AL_NL
59,Fvb5,2900001,2950000,50000,*,1467,32843,-0.00239615681177707,CHG,AL_NL
60,Fvb5,2950001,3000000,50000,*,800,30814,0.00319307186410553,CHG,AL_NL
61,Fvb5,3000001,3050000,50000,*,1294,28425,0.0138683901258614,CHG,AL_NL
62,Fvb5,3050001,3100000,50000,*,627,28441,-0.0182928665975127,CHG,AL_NL
63,Fvb5,3100001,3150000,50000,*,1667,26711,-0.00873505649871891,CHG,AL_NL
64,Fvb5,3150001,3200000,50000,*,1262,24505,0.017364365728663,CHG,AL_NL
65,Fvb5,3200001,3250000,50000,*,267,33265,-0.00335956111617879,CHG,AL_NL
66,Fvb5,3250001,3300000,50000,*,1530,23645,-0.0710968479134621,CHG,AL_NL
67,Fvb5,3300001,3350000,50000,*,2424,28724,-0.00361751611346796,CHG,AL_NL
68,Fvb5,3350001,3400000,50000,*,130,10382,-0.0107735076269016,CHG,AL_NL
69,Fvb5,3400001,3450000,50000,*,778,31059,-0.00407382573832068,CHG,AL_NL
70,Fvb5,3450001,3500000,50000,*,1441,31748,-0.00219685601601996,CHG,AL_NL
71,Fvb5,3500001,3550000,50000,*,1353,29715,-0.00752303878730309,CHG,AL_NL
72,Fvb5,3550001,3600000,50000,*,2081,22878,-0.00913484092222216,CHG,AL_NL
73,Fvb5,3600001,3650000,50000,*,3820,28934,-0.0140730935955479,CHG,AL_NL
74,Fvb5,3650001,3700000,50000,*,2946,23575,0.0477497696573544,CHG,AL_NL
75,Fvb5,3700001,3750000,50000,*,596,32988,0.000934122924546584,CHG,AL_NL
76,Fvb5,3750001,3800000,50000,*,4470,26211,0.0129408614109499,CHG,AL_NL
77,Fvb5,3800001,3850000,50000,*,7664,18120,-0.0399635093265982,CHG,AL_NL
78,Fvb5,3850001,3900000,50000,*,1463,27784,-0.0119449815423283,CHG,AL_NL
79,Fvb5,3900001,3950000,50000,*,1315,30724,-0.00145151501951606,CHG,AL_NL
80,Fvb5,3950001,4000000,50000,*,558,30098,1.90086164258522e-05,CHG,AL_NL
81,Fvb5,4000001,4050000,50000,*,1015,15947,-0.194521210254252,CHG,AL_NL
82,Fvb5,4050001,4100000,50000,*,500,676,0.456756620899638,CHG,AL_NL
83,Fvb5,4100001,4150000,50000,*,129,9478,-0.0252257702217226,CHG,AL_NL
84,Fvb5,4150001,4200000,50000,*,1482,32561,-0.00260075288642019,CHG,AL_NL
85,Fvb5,4200001,4250000,50000,*,2689,23889,0.0176326041626699,CHG,AL_NL
86,Fvb5,4250001,4300000,50000,*,482,22284,0.00561655323220102,CHG,AL_NL
87,Fvb5,4300001,4350000,50000,*,5843,22032,-0.000806902433669432,CHG,AL_NL
88,Fvb5,4350001,4400000,50000,*,876,29408,0.00343499206481006,CHG,AL_NL
89,Fvb5,4400001,4450000,50000,*,1241,23078,-0.0244268408358196,CHG,AL_NL
90,Fvb5,4450001,4500000,50000,*,15803,35140,-0.0476251062997415,CHG,AL_NL
91,Fvb5,4500001,4550000,50000,*,2370,30152,-0.0141882175244176,CHG,AL_NL
92,Fvb5,4550001,4600000,50000,*,786,28920,-0.00226582597278313,CHG,AL_NL
93,Fvb5,4600001,4650000,50000,*,2390,20277,0.0149444936159341,CHG,AL_NL
94,Fvb5,4650001,4700000,50000,*,1452,9113,-0.10826874012616,CHG,AL_NL
95,Fvb5,4700001,4750000,50000,*,3246,22698,-0.00347937124682957,CHG,AL_NL
96,Fvb5,4750001,4800000,50000,*,451,32317,0.000891114522239621,CHG,AL_NL
97,Fvb5,4800001,4850000,50000,*,966,28513,0.00261615962134049,CHG,AL_NL
98,Fvb5,4850001,4900000,50000,*,1619,34208,0.0358597288186914,CHG,AL_NL
99,Fvb5,4900001,4950000,50000,*,1937,28286,-0.195477555708331,CHG,AL_NL
100,Fvb5,4950001,5000000,50000,*,908,26368,-0.000748602419980531,CHG,AL_NL
101,Fvb5,5000001,5050000,50000,*,2836,23695,-0.00834711664894676,CHG,AL_NL
102,Fvb5,5050001,5100000,50000,*,4801,22329,0.0415712095857028,CHG,AL_NL
103,Fvb5,5100001,5150000,50000,*,7718,23377,0.0456557450352924,CHG,AL_NL
104,Fvb5,5150001,5200000,50000,*,3861,25439,-0.0131603595138683,CHG,AL_NL
105,Fvb5,5200001,5250000,50000,*,1072,30555,0.00200825839162162,CHG,AL_NL
106,Fvb5,5250001,5300000,50000,*,1554,26126,0.00108365205861703,CHG,AL_NL
107,Fvb5,5300001,5350000,50000,*,1177,30318,0.00569705205304693,CHG,AL_NL
108,Fvb5,5350001,5400000,50000,*,1527,25957,-0.00294775484623526,CHG,AL_NL
109,Fvb5,5400001,5450000,50000,*,737,29649,-0.00965890843031496,CHG,AL_NL
110,Fvb5,5450001,5500000,50000,*,797,29189,-0.00973901288463466,CHG,AL_NL
111,Fvb5,5500001,5550000,50000,*,821,33303,0.00126580691254186,CHG,AL_NL
112,Fvb5,5550001,5600000,50000,*,2091,29547,-0.00185585352460023,CHG,AL_NL
113,Fvb5,5600001,5650000,50000,*,1872,27937,-0.00742026995701792,CHG,AL_NL
114,Fvb5,5650001,5700000,50000,*,767,33204,0.00373724965233659,CHG,AL_NL
115,Fvb5,5700001,5750000,50000,*,307,28025,-0.00114034566192791,CHG,AL_NL
116,Fvb5,5750001,5800000,50000,*,1473,27313,-0.00674480596131166,CHG,AL_NL
117,Fvb5,5800001,5850000,50000,*,1732,31209,0.000233190767648377,CHG,AL_NL
118,Fvb5,5850001,5900000,50000,*,4953,27974,-0.0617284424158037,CHG,AL_NL
119,Fvb5,5900001,5950000,50000,*,324,33802,-0.00236464397590087,CHG,AL_NL
120,Fvb5,5950001,6000000,50000,*,3721,34585,0.0260606822743992,CHG,AL_NL
121,Fvb5,6000001,6050000,50000,*,1767,32872,0.0128433641693416,CHG,AL_NL
122,Fvb5,6050001,6100000,50000,*,1293,29628,0.00581689806021123,CHG,AL_NL
123,Fvb5,6100001,6150000,50000,*,1571,28071,-0.0240666346525896,CHG,AL_NL
124,Fvb5,6150001,6200000,50000,*,827,28906,-0.0243347499172208,CHG,AL_NL
125,Fvb5,6200001,6250000,50000,*,663,27374,-0.0144795042202283,CHG,AL_NL
126,Fvb5,6250001,6300000,50000,*,218,10083,-0.0715294246132811,CHG,AL_NL
127,Fvb5,6300001,6350000,50000,*,732,1552,-0.179908131072412,CHG,AL_NL
128,Fvb5,6350001,6400000,50000,*,1587,10931,-0.0326755506896443,CHG,AL_NL
129,Fvb5,6400001,6450000,50000,*,2142,21817,-0.0210795462315739,CHG,AL_NL
130,Fvb5,6450001,6500000,50000,*,646,26780,-0.0033082496176192,CHG,AL_NL
131,Fvb5,6500001,6550000,50000,*,609,33463,0.00272245544446944,CHG,AL_NL
132,Fvb5,6550001,6600000,50000,*,3408,24619,-0.0233881883613553,CHG,AL_NL
133,Fvb5,6600001,6650000,50000,*,1088,27230,0.00930237398915521,CHG,AL_NL
134,Fvb5,6650001,6700000,50000,*,251,22153,-0.00392025079691868,CHG,AL_NL
135,Fvb5,6700001,6750000,50000,*,1268,30327,-0.00733319171481796,CHG,AL_NL
136,Fvb5,6750001,6800000,50000,*,2013,27715,-0.00815667351756702,CHG,AL_NL
137,Fvb5,6800001,6850000,50000,*,999,29866,-0.012355906284022,CHG,AL_NL
138,Fvb5,6850001,6900000,50000,*,1360,30253,-0.00045427034483591,CHG,AL_NL
139,Fvb5,6900001,6950000,50000,*,4012,30630,0.0139147973209378,CHG,AL_NL
140,Fvb5,6950001,7000000,50000,*,7471,20449,0.0441465951665296,CHG,AL_NL
141,Fvb5,7000001,7050000,50000,*,4636,26435,-0.0288522070743363,CHG,AL_NL
142,Fvb5,7050001,7100000,50000,*,3017,32029,0.00484447891055129,CHG,AL_NL
143,Fvb5,7100001,7150000,50000,*,815,32262,-0.00352208000254412,CHG,AL_NL
144,Fvb5,7150001,7200000,50000,*,1072,30969,-0.00217261533480274,CHG,AL_NL
145,Fvb5,7200001,7250000,50000,*,3014,27396,0.000453434741774089,CHG,AL_NL
146,Fvb5,7250001,7300000,50000,*,822,32960,0.0051344207642986,CHG,AL_NL
147,Fvb5,7300001,7350000,50000,*,774,33162,-0.00127637038076026,CHG,AL_NL
148,Fvb5,7350001,7400000,50000,*,1758,34891,0.00553161378846097,CHG,AL_NL
149,Fvb5,7400001,7450000,50000,*,2806,21685,0.0596324729229975,CHG,AL_NL
150,Fvb5,7450001,7500000,50000,*,1639,17405,0.0188826714828187,CHG,AL_NL
151,Fvb5,7500001,7550000,50000,*,587,33579,0.00153958446076771,CHG,AL_NL
152,Fvb5,7550001,7600000,50000,*,2681,26551,0.0215747102115114,CHG,AL_NL
153,Fvb5,7600001,7650000,50000,*,1219,24814,-0.0154557050975652,CHG,AL_NL
154,Fvb5,7650001,7700000,50000,*,1988,22928,-0.0343966969827664,CHG,AL_NL
155,Fvb5,7700001,7750000,50000,*,421,32350,0.00461074570963695,CHG,AL_NL
156,Fvb5,7750001,7800000,50000,*,1801,28718,0.000556359220726638,CHG,AL_NL
157,Fvb5,7800001,7850000,50000,*,1050,24127,0.00599023480228233,CHG,AL_NL
158,Fvb5,7850001,7900000,50000,*,2698,23600,-0.00644839816832687,CHG,AL_NL
159,Fvb5,7900001,7950000,50000,*,2732,26542,-0.0140038167507277,CHG,AL_NL
160,Fvb5,7950001,8000000,50000,*,2029,31426,0.0126445025868457,CHG,AL_NL
161,Fvb5,8000001,8050000,50000,*,1074,31746,0.0034552322828643,CHG,AL_NL
162,Fvb5,8050001,8100000,50000,*,2908,25017,0.0138005012933455,CHG,AL_NL
163,Fvb5,8100001,8150000,50000,*,801,30984,-0.0118649114171972,CHG,AL_NL
164,Fvb5,8150001,8200000,50000,*,2196,23968,-0.0452237577699047,CHG,AL_NL
165,Fvb5,8200001,8250000,50000,*,611,29344,0.00182631356731464,CHG,AL_NL
166,Fvb5,8250001,8300000,50000,*,3154,23194,-0.01153779348526,CHG,AL_NL
167,Fvb5,8300001,8350000,50000,*,1419,25889,0.00300176569723693,CHG,AL_NL
168,Fvb5,8350001,8400000,50000,*,2740,17744,-0.0696425561821875,CHG,AL_NL
169,Fvb5,8400001,8450000,50000,*,670,28961,-0.00362175527119643,CHG,AL_NL
170,Fvb5,8450001,8500000,50000,*,1922,23834,-0.018336919491366,CHG,AL_NL
171,Fvb5,8500001,8550000,50000,*,831,32511,-0.00329725768487443,CHG,AL_NL
172,Fvb5,8550001,8600000,50000,*,741,33393,-0.00283126967043731,CHG,AL_NL
173,Fvb5,8600001,8650000,50000,*,2476,29120,0.00112785402484973,CHG,AL_NL
174,Fvb5,8650001,8700000,50000,*,5934,30662,-0.0285934484504416,CHG,AL_NL
175,Fvb5,8700001,8750000,50000,*,816,38211,-0.000526775950126849,CHG,AL_NL
176,Fvb5,8750001,8800000,50000,*,3779,28988,-0.00679949877689046,CHG,AL_NL
177,Fvb5,8800001,8850000,50000,*,3142,16939,-0.0305372038796073,CHG,AL_NL
178,Fvb5,8850001,8900000,50000,*,1839,29196,-0.0387082627539441,CHG,AL_NL
179,Fvb5,8900001,8950000,50000,*,1579,28239,-0.041641650705824,CHG,AL_NL
180,Fvb5,8950001,9000000,50000,*,1450,33028,0.00213015014302377,CHG,AL_NL
181,Fvb5,9000001,9050000,50000,*,6294,28631,0.0300373524429292,CHG,AL_NL
182,Fvb5,9050001,9100000,50000,*,1392,26766,0.0226904275241267,CHG,AL_NL
183,Fvb5,9100001,9150000,50000,*,7637,27508,-0.00854863962315416,CHG,AL_NL
184,Fvb5,9150001,9200000,50000,*,5864,13244,0.00379677095216563,CHG,AL_NL
185,Fvb5,9200001,9250000,50000,*,3271,27247,0.025149450157754,CHG,AL_NL
186,Fvb5,9250001,9300000,50000,*,1365,28700,-0.00322482991031943,CHG,AL_NL
187,Fvb5,9300001,9350000,50000,*,531,29763,0.00268656836901504,CHG,AL_NL
188,Fvb5,9350001,9400000,50000,*,2252,27083,0.0121667724779376,CHG,AL_NL
189,Fvb5,9400001,9450000,50000,*,3694,22383,-0.013001371059187,CHG,AL_NL
190,Fvb5,9450001,9500000,50000,*,2250,21459,0.00359451603161166,CHG,AL_NL
191,Fvb5,9500001,9550000,50000,*,872,29747,-0.00393745101363637,CHG,AL_NL
192,Fvb5,9550001,9600000,50000,*,3615,24999,-0.0171265209187272,CHG,AL_NL
193,Fvb5,9600001,9650000,50000,*,237,30755,-0.00216365564533526,CHG,AL_NL
194,Fvb5,9650001,9700000,50000,*,725,33720,-0.00330479645811729,CHG,AL_NL
195,Fvb5,9700001,9750000,50000,*,1695,29631,-0.00600361630622756,CHG,AL_NL
196,Fvb5,9750001,9800000,50000,*,914,26704,-0.00462650125349585,CHG,AL_NL
197,Fvb5,9800001,9850000,50000,*,2455,31123,0.0214474315385244,CHG,AL_NL
198,Fvb5,9850001,9900000,50000,*,897,31117,0.000884994786673671,CHG,AL_NL
199,Fvb5,9900001,9950000,50000,*,9680,25102,0.168881545256139,CHG,AL_NL
200,Fvb5,9950001,10000000,50000,*,2234,30923,0.0302422739911411,CHG,AL_NL
201,Fvb5,10000001,10050000,50000,*,361,31506,-0.000567330733633142,CHG,AL_NL
202,Fvb5,10050001,10100000,50000,*,1616,28301,0.00778815544272882,CHG,AL_NL
203,Fvb5,10100001,10150000,50000,*,2939,27579,-0.00738347389145237,CHG,AL_NL
204,Fvb5,10150001,10200000,50000,*,636,32627,-0.0042833636221236,CHG,AL_NL
205,Fvb5,10200001,10250000,50000,*,2146,27670,-0.0066611824402345,CHG,AL_NL
206,Fvb5,10250001,10300000,50000,*,5649,23015,-0.0235442369220514,CHG,AL_NL
207,Fvb5,10300001,10350000,50000,*,4196,28499,0.029664523334664,CHG,AL_NL
208,Fvb5,10350001,10400000,50000,*,2483,24119,-0.00450000945702209,CHG,AL_NL
209,Fvb5,10400001,10450000,50000,*,1456,35805,-0.00363752256536837,CHG,AL_NL
210,Fvb5,10450001,10500000,50000,*,2275,19623,-0.0204559021749028,CHG,AL_NL
211,Fvb5,10500001,10550000,50000,*,3773,25594,-0.0165390285403382,CHG,AL_NL
212,Fvb5,10550001,10600000,50000,*,1855,26353,-0.0285056286277824,CHG,AL_NL
213,Fvb5,10600001,10650000,50000,*,1775,11976,-0.0591536505512057,CHG,AL_NL
214,Fvb5,10650001,10700000,50000,*,2105,30381,-0.00539446425097193,CHG,AL_NL
215,Fvb5,10700001,10750000,50000,*,2276,28249,-0.00387920265672523,CHG,AL_NL
216,Fvb5,10750001,10800000,50000,*,2455,25604,-0.00862185595000844,CHG,AL_NL
217,Fvb5,10800001,10850000,50000,*,4052,22544,-0.0550060216271828,CHG,AL_NL
218,Fvb5,10850001,10900000,50000,*,994,28777,-0.00719273476947343,CHG,AL_NL
219,Fvb5,10900001,10950000,50000,*,2758,21976,-0.121316702409722,CHG,AL_NL
220,Fvb5,10950001,11000000,50000,*,857,24476,-0.0370329284932468,CHG,AL_NL
221,Fvb5,11000001,11050000,50000,*,2434,29093,-0.0126837317033671,CHG,AL_NL
222,Fvb5,11050001,11100000,50000,*,2927,25722,-0.00333547851544061,CHG,AL_NL
223,Fvb5,11100001,11150000,50000,*,5151,21521,0.0151925245909977,CHG,AL_NL
224,Fvb5,11150001,11200000,50000,*,5223,20453,0.00407478438548087,CHG,AL_NL
225,Fvb5,11200001,11250000,50000,*,2919,22240,-0.0150207015352379,CHG,AL_NL
226,Fvb5,11250001,11300000,50000,*,5899,21541,0.0453262769158192,CHG,AL_NL
227,Fvb5,11300001,11350000,50000,*,3699,24822,-0.00683627269779935,CHG,AL_NL
228,Fvb5,11350001,11400000,50000,*,2615,19815,0.0154906324308951,CHG,AL_NL
229,Fvb5,11400001,11450000,50000,*,736,4286,0.00888219698351125,CHG,AL_NL
230,Fvb5,11450001,11500000,50000,*,4963,22538,0.000574576495242646,CHG,AL_NL
231,Fvb5,11500001,11550000,50000,*,1692,29637,-0.00908792996755262,CHG,AL_NL
232,Fvb5,11550001,11600000,50000,*,6280,20596,-0.0230993700083508,CHG,AL_NL
233,Fvb5,11600001,11650000,50000,*,2143,25984,-0.025446802310797,CHG,AL_NL
234,Fvb5,11650001,11700000,50000,*,4199,20980,0.0119019524281815,CHG,AL_NL
235,Fvb5,11700001,11750000,50000,*,2219,16302,-0.191309330258492,CHG,AL_NL
236,Fvb5,11750001,11800000,50000,*,4208,17855,-0.0211082313664731,CHG,AL_NL
237,Fvb5,11800001,11850000,50000,*,2405,25454,0.00909849829176267,CHG,AL_NL
238,Fvb5,11850001,11900000,50000,*,3519,20016,-0.0407385030388684,CHG,AL_NL
239,Fvb5,11900001,11950000,50000,*,4411,22313,-0.00925680553715219,CHG,AL_NL
240,Fvb5,11950001,12000000,50000,*,1822,22977,-0.00400614976008007,CHG,AL_NL
241,Fvb5,12000001,12050000,50000,*,1477,25347,0.00349424242679511,CHG,AL_NL
242,Fvb5,12050001,12100000,50000,*,4122,20897,-0.005162858177645,CHG,AL_NL
243,Fvb5,12100001,12150000,50000,*,3651,22046,-0.0112651887215469,CHG,AL_NL
244,Fvb5,12150001,12200000,50000,*,1580,20912,-0.0141911501401559,CHG,AL_NL
245,Fvb5,12200001,12250000,50000,*,4709,22321,0.0155543045561678,CHG,AL_NL
246,Fvb5,12250001,12300000,50000,*,441,29245,0.000827021278729249,CHG,AL_NL
247,Fvb5,12300001,12350000,50000,*,1949,28247,0.00379993427765199,CHG,AL_NL
248,Fvb5,12350001,12400000,50000,*,594,31027,-0.00301558024806114,CHG,AL_NL
249,Fvb5,12400001,12450000,50000,*,3526,21055,0.000117306982891086,CHG,AL_NL
250,Fvb5,12450001,12500000,50000,*,1953,22422,-0.0118241101714914,CHG,AL_NL
251,Fvb5,12500001,12550000,50000,*,3119,26175,-0.0153674348962746,CHG,AL_NL
252,Fvb5,12550001,12600000,50000,*,11112,18557,-0.0329976139665341,CHG,AL_NL
253,Fvb5,12600001,12650000,50000,*,4224,27538,0.048081994441091,CHG,AL_NL
254,Fvb5,12650001,12700000,50000,*,3653,24605,-0.015861491860141,CHG,AL_NL
255,Fvb5,12700001,12750000,50000,*,3514,26330,0.00571683362546099,CHG,AL_NL
256,Fvb5,12750001,12800000,50000,*,10267,18664,0.00622329874793659,CHG,AL_NL
257,Fvb5,12800001,12850000,50000,*,3104,19326,0.0252016998096705,CHG,AL_NL
258,Fvb5,12850001,12900000,50000,*,2053,24876,-0.00114480798276043,CHG,AL_NL
259,Fvb5,12900001,12950000,50000,*,3867,24247,-0.00544069916844461,CHG,AL_NL
260,Fvb5,12950001,13000000,50000,*,6827,25608,-0.0446408090969631,CHG,AL_NL
261,Fvb5,13000001,13050000,50000,*,2597,23017,-0.000441477283463915,CHG,AL_NL
262,Fvb5,13050001,13100000,50000,*,1414,26792,-4.45410828901691e-05,CHG,AL_NL
263,Fvb5,13100001,13150000,50000,*,2361,28521,-0.00961327349295461,CHG,AL_NL
264,Fvb5,13150001,13200000,50000,*,9590,23711,-0.00704431269531297,CHG,AL_NL
265,Fvb5,13200001,13250000,50000,*,3203,19171,-0.00214513753703574,CHG,AL_NL
266,Fvb5,13250001,13300000,50000,*,10105,18255,0.0184641519169542,CHG,AL_NL
267,Fvb5,13300001,13350000,50000,*,9317,26927,-0.000902505373288898,CHG,AL_NL
268,Fvb5,13350001,13400000,50000,*,2726,19178,-0.00661829282692203,CHG,AL_NL
269,Fvb5,13400001,13450000,50000,*,6587,22458,-0.0132202817071086,CHG,AL_NL
270,Fvb5,13450001,13500000,50000,*,5946,23023,-0.0101720154806251,CHG,AL_NL
271,Fvb5,13500001,13550000,50000,*,6145,20390,-0.00786695094608858,CHG,AL_NL
272,Fvb5,13550001,13600000,50000,*,3923,6207,0.0248189082215663,CHG,AL_NL
273,Fvb5,13600001,13650000,50000,*,4047,8843,-0.0438607700814379,CHG,AL_NL
274,Fvb5,13650001,13700000,50000,*,3038,18752,0.00554020884751497,CHG,AL_NL
275,Fvb5,13700001,13750000,50000,*,7085,19372,0.00863528371099431,CHG,AL_NL
276,Fvb5,13750001,13800000,50000,*,3915,22290,0.0280495441743113,CHG,AL_NL
277,Fvb5,13800001,13850000,50000,*,1585,26567,0.0158940726468152,CHG,AL_NL
278,Fvb5,13850001,13900000,50000,*,2969,23413,-0.00592632161775636,CHG,AL_NL
279,Fvb5,13900001,13950000,50000,*,4872,20255,0.0145961891569907,CHG,AL_NL
280,Fvb5,13950001,14000000,50000,*,3463,27600,-0.00828533068491133,CHG,AL_NL
281,Fvb5,14000001,14050000,50000,*,3100,25939,0.00275925859253084,CHG,AL_NL
282,Fvb5,14050001,14100000,50000,*,7258,21958,0.00474106907693594,CHG,AL_NL
283,Fvb5,14100001,14150000,50000,*,4770,28630,-0.018842879974127,CHG,AL_NL
284,Fvb5,14150001,14200000,50000,*,4175,21804,0.0219183785948758,CHG,AL_NL
285,Fvb5,14200001,14250000,50000,*,6086,9498,-0.00527036348325338,CHG,AL_NL
286,Fvb5,14250001,14300000,50000,*,5772,20212,0.0839179252340029,CHG,AL_NL
287,Fvb5,14300001,14350000,50000,*,2844,19204,0.00687226498162055,CHG,AL_NL
288,Fvb5,14350001,14400000,50000,*,5940,22180,0.0458039085621072,CHG,AL_NL
289,Fvb5,14400001,14450000,50000,*,3442,25377,-0.0190485000349851,CHG,AL_NL
290,Fvb5,14450001,14500000,50000,*,2732,25636,-0.0204853271655573,CHG,AL_NL
291,Fvb5,14500001,14550000,50000,*,10163,17640,0.0163430544116002,CHG,AL_NL
292,Fvb5,14550001,14600000,50000,*,2712,27154,0.00256843433323926,CHG,AL_NL
293,Fvb5,14600001,14650000,50000,*,6180,21543,0.00824388501076811,CHG,AL_NL
294,Fvb5,14650001,14700000,50000,*,6746,21658,-0.0198135893683565,CHG,AL_NL
295,Fvb5,14700001,14750000,50000,*,4368,24917,-0.00751140893018948,CHG,AL_NL
296,Fvb5,14750001,14800000,50000,*,6018,27433,0.0174240297914039,CHG,AL_NL
297,Fvb5,14800001,14850000,50000,*,5998,22259,-0.0170308576845206,CHG,AL_NL
298,Fvb5,14850001,14900000,50000,*,3533,18239,0.00595008227116936,CHG,AL_NL
299,Fvb5,14900001,14950000,50000,*,5795,21521,-0.0280482612168353,CHG,AL_NL
300,Fvb5,14950001,15000000,50000,*,4403,21875,0.0185106686284126,CHG,AL_NL
301,Fvb5,15000001,15050000,50000,*,6227,14424,0.00964530946075792,CHG,AL_NL
302,Fvb5,15050001,15100000,50000,*,6697,28140,0.0719106782182858,CHG,AL_NL
303,Fvb5,15100001,15150000,50000,*,4470,22738,-0.030617683955337,CHG,AL_NL
304,Fvb5,15150001,15200000,50000,*,5761,17335,-0.0100403868317094,CHG,AL_NL
305,Fvb5,15200001,15250000,50000,*,2651,25339,0.0060772782284873,CHG,AL_NL
306,Fvb5,15250001,15300000,50000,*,3209,29614,0.0147724774899086,CHG,AL_NL
307,Fvb5,15300001,15350000,50000,*,12596,19826,0.0155820952791784,CHG,AL_NL
308,Fvb5,15350001,15400000,50000,*,10052,19494,-0.00549468254969399,CHG,AL_NL
309,Fvb5,15400001,15450000,50000,*,4213,26876,-0.00373292156808872,CHG,AL_NL
310,Fvb5,15450001,15500000,50000,*,5752,18625,0.00318129150259722,CHG,AL_NL
311,Fvb5,15500001,15550000,50000,*,7187,9843,0.0206462461027387,CHG,AL_NL
312,Fvb5,15550001,15600000,50000,*,8324,15683,-0.00821476246343655,CHG,AL_NL
313,Fvb5,15600001,15650000,50000,*,10094,16763,-0.0142745088772724,CHG,AL_NL
314,Fvb5,15650001,15700000,50000,*,8514,16527,0.00976972016114175,CHG,AL_NL
315,Fvb5,15700001,15750000,50000,*,5847,20921,-0.0130604577562152,CHG,AL_NL
316,Fvb5,15750001,15800000,50000,*,5610,23648,-0.0211971874768481,CHG,AL_NL
317,Fvb5,15800001,15850000,50000,*,4249,28645,0.010924348846147,CHG,AL_NL
318,Fvb5,15850001,15900000,50000,*,7820,23356,-0.0438527941307217,CHG,AL_NL
319,Fvb5,15900001,15950000,50000,*,5847,41795,0.0112253472490695,CHG,AL_NL
