,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb7,context,group
422,Fvb7,21050001,21100000,50000,*,583,35813,-0.00270073618856662,CHG,AL_NL
423,Fvb7,21100001,21150000,50000,*,1775,55046,0.0059008388990757,CHG,AL_NL
424,Fvb7,21150001,21200000,50000,*,3540,24101,-0.0136051419853646,CHG,AL_NL
425,Fvb7,21200001,21250000,50000,*,1524,26819,-0.00643648280600394,CHG,AL_NL
426,Fvb7,21250001,21300000,50000,*,998,28350,0.0100422786544133,CHG,AL_NL
427,Fvb7,21300001,21350000,50000,*,1031,28025,-0.0144141571974352,CHG,AL_NL
428,Fvb7,21350001,21400000,50000,*,1484,27665,0.00142057563955627,CHG,AL_NL
429,Fvb7,21400001,21450000,50000,*,1193,27158,-0.00340214393286615,CHG,AL_NL
430,Fvb7,21450001,21500000,50000,*,2975,16348,-0.0348364346388586,CHG,AL_NL
431,Fvb7,21500001,21550000,50000,*,612,28452,-0.00313371594384933,CHG,AL_NL
432,Fvb7,21550001,21600000,50000,*,1904,29004,-0.00695855102019521,CHG,AL_NL
433,Fvb7,21600001,21650000,50000,*,2224,26575,-0.0262298029822601,CHG,AL_NL
434,Fvb7,21650001,21700000,50000,*,1256,31226,0.0157766359022578,CHG,AL_NL
435,Fvb7,21700001,21750000,50000,*,1463,22140,0.0233977710659301,CHG,AL_NL
436,Fvb7,21750001,21800000,50000,*,2351,26376,0.00364985105778948,CHG,AL_NL
437,Fvb7,21800001,21850000,50000,*,1695,25555,-0.0203032097786781,CHG,AL_NL
438,Fvb7,21850001,21900000,50000,*,546,29738,0.000555356509650905,CHG,AL_NL
439,Fvb7,21900001,21950000,50000,*,2852,22233,0.0143300653733597,CHG,AL_NL
440,Fvb7,21950001,22000000,50000,*,1829,23378,-0.02393618840137,CHG,AL_NL
441,Fvb7,22000001,22050000,50000,*,1385,31746,-0.00401827850123944,CHG,AL_NL
442,Fvb7,22050001,22100000,50000,*,782,27913,-0.00506284649857923,CHG,AL_NL
443,Fvb7,22100001,22150000,50000,*,2203,29257,-0.00364449647055536,CHG,AL_NL
444,Fvb7,22150001,22200000,50000,*,1481,32595,0.00574904350610854,CHG,AL_NL
445,Fvb7,22200001,22250000,50000,*,5719,24635,-0.0201369214710524,CHG,AL_NL
446,Fvb7,22250001,22300000,50000,*,643,32155,-0.00673802050225322,CHG,AL_NL
447,Fvb7,22300001,22350000,50000,*,1213,30244,-0.00715925584951874,CHG,AL_NL
448,Fvb7,22350001,22400000,50000,*,1075,31185,0.000639111378435787,CHG,AL_NL
449,Fvb7,22400001,22450000,50000,*,2191,29800,-2.08105785234614e-05,CHG,AL_NL
450,Fvb7,22450001,22500000,50000,*,342,27390,-0.0103221395349324,CHG,AL_NL
451,Fvb7,22500001,22550000,50000,*,2178,26790,-0.00275812545982632,CHG,AL_NL
452,Fvb7,22550001,22600000,50000,*,393,21396,-0.000920125011802084,CHG,AL_NL
453,Fvb7,22600001,22650000,50000,*,1823,10355,-0.296893505657388,CHG,AL_NL
454,Fvb7,22650001,22700000,50000,*,2036,27728,-0.0110867284391565,CHG,AL_NL
455,Fvb7,22700001,22750000,50000,*,1444,26256,-0.0168925316086029,CHG,AL_NL
456,Fvb7,22750001,22800000,50000,*,831,29847,9.67414084702724e-05,CHG,AL_NL
457,Fvb7,22800001,22850000,50000,*,946,26160,-0.0124989452980145,CHG,AL_NL
458,Fvb7,22850001,22900000,50000,*,606,24265,0.0105822476745629,CHG,AL_NL
459,Fvb7,22900001,22950000,50000,*,447,33098,0.00473427999435337,CHG,AL_NL
460,Fvb7,22950001,23000000,50000,*,289,24642,-0.000285098571732555,CHG,AL_NL
461,Fvb7,23000001,23050000,50000,*,1116,9434,0.0376706578726212,CHG,AL_NL
462,Fvb7,23050001,23100000,50000,*,614,29487,0.00549187932639031,CHG,AL_NL
463,Fvb7,23100001,23150000,50000,*,887,29002,-0.00993267314066852,CHG,AL_NL
464,Fvb7,23150001,23200000,50000,*,604,16931,-0.0882021672393026,CHG,AL_NL
465,Fvb7,23200001,23250000,50000,*,2355,29985,0.00880704522252954,CHG,AL_NL
466,Fvb7,23250001,23300000,50000,*,2936,28237,-0.00777557171905616,CHG,AL_NL
467,Fvb7,23300001,23350000,50000,*,2320,28184,-0.00331655010525983,CHG,AL_NL
468,Fvb7,23350001,23400000,50000,*,441,31139,0.00152295383085327,CHG,AL_NL
469,Fvb7,23400001,23450000,50000,*,1469,24671,0.0127009221710269,CHG,AL_NL
470,Fvb7,23450001,23500000,50000,*,543,17374,-0.0666394581205698,CHG,AL_NL
471,Fvb7,23500001,23550000,50000,*,1226,21775,-0.0098635009833459,CHG,AL_NL
472,Fvb7,23550001,23600000,50000,*,1582,31379,-0.00718206153156482,CHG,AL_NL
473,Fvb7,23600001,23650000,50000,*,543,32597,-0.00369713618927452,CHG,AL_NL
474,Fvb7,23650001,23700000,50000,*,1629,30380,0.0153975229370722,CHG,AL_NL
475,Fvb7,23700001,23750000,50000,*,1445,20639,0.00751573381753415,CHG,AL_NL
476,Fvb7,23750001,23800000,50000,*,417,33201,-0.00104468792325749,CHG,AL_NL
477,Fvb7,23800001,23850000,50000,*,2106,26314,0.0109549260858455,CHG,AL_NL
478,Fvb7,23850001,23900000,50000,*,1090,26362,-0.00285065610984779,CHG,AL_NL
479,Fvb7,23900001,23950000,50000,*,901,25179,-0.0160599762307381,CHG,AL_NL
480,Fvb7,23950001,24000000,50000,*,869,42353,0.0034324546072752,CHG,AL_NL
481,Fvb7,24000001,24050000,50000,*,327,43832,0.00093949805729958,CHG,AL_NL
482,Fvb7,24050001,24100000,50000,*,541,44688,0.00147908415099275,CHG,AL_NL
483,Fvb7,24100001,24150000,50000,*,1644,28163,-0.173347204997927,CHG,AL_NL
484,Fvb7,24150001,24200000,50000,*,514,41093,-0.00392880168068778,CHG,AL_NL
