Name;NK0HR1;NK0HR2;NK0HR3;NK42DR1;NK42DR2;NK42DR3;NL0HR1;NL0HR2;NL0HR3;NL42DR1;NL42DR2;NL42DR3
FvH4_3g19633;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g19632;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g19450;1285;1181;1162;1341;1172;1558;1088;886;826;1364;1063;1543
FvH4_6g19510;420;337;341;115;133;132;318;247;224;122;85;125
FvH4_6g20500;101;139;88;87;91;100;671;557;432;272;293;411
FvH4_4g20440;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g19970;640;602;670;417;300;446;319;158;192;197;102;228
FvH4_1g17310;0;0;0;0;0;0;0;0;0;0;1;2
FvH4_7g22583;0;1;0;0;0;0;0;0;0;0;0;0
FvH4_4g07470;5751;5663;5360;6489;4522;5953;4350;2810;2361;5162;3377;5417
FvH4_7g22582;0;0;0;0;0;0;1;0;0;0;0;0
FvH4_7g22584;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32430;350;350;342;232;186;297;1034;861;621;528;655;770
FvH4_7g22581;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g22580;18;11;11;16;24;28;1;2;0;0;0;0
FvH4_1g05332;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g20970;92;89;87;94;112;132;139;122;96;278;186;325
FvH4_1g05331;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g07990;275;235;247;350;311;408;150;154;140;133;200;227
FvH4_1g05330;0;0;0;0;0;0;2;5;3;0;0;0
FvH4_4g19440;1328;1331;1277;1009;650;875;1861;1251;1190;3058;1602;3479
FvH4_4g20431;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g20510;188;132;149;219;214;219;309;181;120;77;76;101
FvH4_6g19500;66;66;46;137;140;177;0;0;0;0;2;1
FvH4_4g20430;0;0;0;0;0;0;0;0;1;0;0;0
FvH4_1g30300;89;115;95;112;93;103;112;105;124;130;98;179
FvH4_1g19960;7;6;8;10;3;11;0;0;0;5;0;4
FvH4_7g22571;0;0;0;0;2;0;0;0;0;0;0;1
FvH4_4g32440;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g07520;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g22570;0;0;0;0;0;1;0;0;0;0;0;0
FvH4_1g29311;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g29310;5618;5064;4808;3622;2243;3129;375;404;381;252;294;436
FvH4_1g07981;131;81;79;71;55;65;145;166;102;74;137;202
FvH4_1g20980;6;1;5;2;5;4;0;0;0;0;0;0
FvH4_1g05320;32;25;14;23;22;13;2218;2188;1636;171;330;241
FvH4_1g07980;107;100;107;126;104;173;3174;3879;3420;1205;2858;1926
FvH4_4g19430;4519;4539;4520;5286;3610;5035;3967;2405;2134;4221;2916;4489
FvH4_6g19532;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g19530;57;60;90;22;24;20;48;105;111;7;8;6
FvH4_6g19531;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g17330;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g17331;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g17401;0;0;0;0;0;0;3;0;0;0;0;0
FvH4_1g19990;580;617;511;668;482;597;249;292;270;377;315;457
FvH4_4g07451;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g07450;1645;1526;1380;1349;1136;1510;1541;1104;964;808;689;1143
FvH4_4g32450;1419;1654;1522;743;733;944;2817;1851;1593;1719;1224;2020
FvH4_6g07550;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g20950;853;793;833;914;743;870;525;406;429;424;448;424
FvH4_6g07551;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g05350;3056;2598;2686;2730;2070;2871;1472;1268;1194;1238;920;1444
FvH4_3g17400;0;0;0;0;1;0;1;0;0;0;0;0
FvH4_4g19420;1515;1282;1395;1373;1060;1403;788;522;478;668;691;899
FvH4_4g19421;1246;1130;1096;1673;1190;1583;546;422;383;615;366;684
FvH4_4g20410;2;3;0;0;1;4;0;0;0;0;1;0
FvH4_6g19520;53;51;60;97;67;106;44;27;36;25;51;33
FvH4_1g19981;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g19980;779;666;651;429;320;468;222;192;158;114;81;97
FvH4_1g17320;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g17321;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32460;28;17;16;3;9;8;3;6;7;1;15;6
FvH4_7g22593;727;733;655;567;564;672;398;361;318;186;278;254
FvH4_4g07440;1908;2077;1981;2928;2570;3084;1954;2013;1930;2432;2393;3195
FvH4_7g22590;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g22592;27;23;11;42;39;31;1;3;1;9;6;3
FvH4_7g22591;23;10;9;18;27;19;0;0;0;0;0;0
FvH4_1g20960;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g07540;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g20480;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g44510;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g20920;764;829;670;1087;1094;1267;642;826;716;1093;1860;1944
FvH4_6g19550;0;1;1;1;0;2;8;1;2;1;1;1
FvH4_6g32530;9;11;2;39;102;59;310;403;403;87;891;310
FvH4_3g05430;0;0;0;3;0;3;0;0;0;0;0;0
FvH4_3g05431;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g32521;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g32520;187;152;179;251;228;374;108;130;84;211;154;248
FvH4_6g32522;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g20930;14275;12577;13042;16715;12010;16462;4152;3740;3095;3553;1488;3592
FvH4_6g20550;80;91;86;49;39;62;45;29;21;29;18;38
FvH4_6g20551;5;11;6;13;8;5;3;6;2;5;3;0
FvH4_1g07950;34;28;28;189;149;219;2989;2720;2658;2286;2575;3374
FvH4_6g44520;0;0;0;0;0;1;285;514;434;7;80;25
FvH4_4g19490;477;538;529;685;574;712;828;693;802;1321;902;1474
FvH4_6g07570;4;5;3;3;0;2;3;2;2;10;2;3
FvH4_4g20470;4308;3624;3752;3550;2713;3922;4468;3780;3357;2592;1234;2875
FvH4_1g19923;0;0;0;0;0;0;0;0;0;1;0;0
FvH4_1g19922;0;1;0;1;2;0;0;1;0;1;0;1
FvH4_6g44500;156;107;122;151;119;155;96;111;83;90;39;102
FvH4_6g20552;24;37;26;23;23;41;31;14;23;17;7;20
FvH4_6g44501;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g19540;163;146;142;333;211;285;1474;1204;1161;2913;3975;4591
FvH4_1g19921;7;1;7;1;0;1;0;0;0;2;0;4
FvH4_1g19920;2362;2274;1981;2606;2274;2541;2497;2241;1924;2240;2499;3082
FvH4_6g32540;3;3;8;12;6;9;6;9;11;7;11;8
FvH4_3g05420;1;3;3;0;0;2;2;0;0;0;0;0
FvH4_4g32400;491;407;331;297;218;225;220;300;203;142;199;232
FvH4_6g07560;379;325;320;201;144;243;300;169;118;281;107;294
FvH4_1g07940;315;299;280;247;199;268;335;247;226;338;321;410
FvH4_4g19480;207;188;177;175;139;196;200;143;103;174;153;209
FvH4_4g20460;862;931;929;1526;1198;1521;1077;715;708;1325;472;1135
FvH4_3g05411;154;136;133;118;99;163;104;100;78;54;53;74
FvH4_1g20900;38;56;34;19;42;60;24;42;47;27;14;33
FvH4_6g20520;14;16;6;8;8;11;18;7;2;11;1;8
FvH4_1g19950;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g05410;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g07491;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g19570;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g07490;12;6;6;8;8;7;0;0;0;0;0;2
FvH4_6g19571;1;0;0;1;2;1;0;1;0;3;4;0
FvH4_1g05310;21;58;29;91;65;138;6105;5259;5125;9508;9186;12215
FvH4_1g07970;681;595;587;546;505;631;359;373;312;209;263;288
FvH4_4g19460;0;0;0;0;3;1;0;0;0;0;0;2
FvH4_3g05400;0;0;0;1;0;1;0;0;0;1;0;0
FvH4_4g19461;1078;1053;993;1114;907;1164;744;566;491;776;680;874
FvH4_4g20450;0;0;0;1;2;0;0;0;0;1;2;0
FvH4_4g19462;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g20911;8;9;11;6;3;2;5;5;3;6;11;9
FvH4_1g20910;1146;1114;1095;932;722;998;1331;1118;1096;616;425;612
FvH4_6g20530;49;46;38;46;30;49;64;15;23;55;33;48
FvH4_1g19940;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g07480;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g19560;7;8;18;41;34;40;53;15;13;171;81;182
FvH4_4g32420;96;115;96;54;69;95;83;92;82;42;49;65
FvH4_6g32510;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g05300;0;0;0;0;0;0;0;0;0;0;2;0
FvH4_1g07960;480;439;588;459;291;450;75;27;39;28;18;52
FvH4_6g07580;197;221;201;367;400;347;241;221;226;438;220;658
FvH4_5g29070;1021;1223;972;837;614;823;3125;2293;1708;989;337;847
FvH4_6g32570;0;2;1;0;0;0;0;0;0;0;0;0
FvH4_1g07910;403;360;354;371;256;430;217;175;183;195;177;245
FvH4_5g30060;2391;2339;2115;2460;2880;2835;804;747;685;914;1054;1209
FvH4_5g17080;21;28;21;19;9;40;10;0;1;14;4;13
FvH4_6g20590;38;37;41;8;4;4;45;37;31;10;7;6
FvH4_7g10500;1694;1621;1582;2561;2144;2824;793;740;661;2219;1881;2970
FvH4_6g44560;1439;1245;1252;1177;904;1278;911;667;689;880;551;1054
FvH4_7g09530;1041;918;880;842;758;961;666;585;556;454;462;577
FvH4_6g44543;0;3;4;2;5;4;0;5;0;1;2;4
FvH4_6g44544;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g44545;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_6g19580;0;0;0;0;0;0;9;37;29;0;10;6
FvH4_6g32580;454;503;420;712;568;733;295;205;219;586;730;815
FvH4_5g30051;4;2;5;2;3;2;3;0;1;1;4;0
FvH4_1g07900;61;60;40;86;76;86;33;45;25;43;79;46
FvH4_5g30050;264;256;277;277;191;291;175;163;154;205;184;227
FvH4_5g17090;1269;1291;1104;3813;3515;4632;5535;3161;3321;6794;3981;8073
FvH4_7g10510;5;5;8;2;0;1;0;0;0;0;0;1
FvH4_2g05602;1;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g05080;76;79;110;97;128;111;86;149;151;57;162;83
FvH4_6g32550;533;565;505;422;266;455;418;265;180;221;86;196
FvH4_2g05601;0;1;0;0;0;0;0;0;0;1;2;0
FvH4_1g19910;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g05600;18;14;19;24;24;33;32;35;21;20;28;38
FvH4_5g29050;159;157;114;82;95;88;189;176;157;23;87;76
FvH4_6g32551;119;106;117;262;165;208;389;236;208;162;75;229
FvH4_7g22510;294;325;304;501;620;550;591;714;531;587;1183;1420
FvH4_2g05604;418;320;332;89;50;95;159;140;159;49;10;27
FvH4_2g05603;793;738;724;536;408;488;658;1054;1000;206;273;236
FvH4_5g30040;252;200;213;206;164;271;246;142;149;610;296;661
FvH4_1g07930;1681;1632;1516;1960;1602;2106;1323;958;879;1297;1053;1553
FvH4_6g44540;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g17060;6824;6228;6038;7721;5217;7019;3602;2487;1988;4050;2749;4141
FvH4_6g20570;28;41;31;44;73;68;1879;1417;1129;546;1790;1620
FvH4_6g44541;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g20571;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g44542;4;0;0;2;0;2;0;0;0;0;0;0
FvH4_7g10520;586;621;579;467;454;507;82;73;76;26;11;52
FvH4_7g09550;103;81;101;92;80;99;195;71;72;99;36;82
FvH4_7g09551;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g10540;7;8;7;41;35;37;42;73;46;118;145;181
FvH4_6g32560;1932;1818;1655;811;422;691;141;79;76;47;4;31
FvH4_5g05090;1890;1880;1678;1491;1545;1422;791;849;789;280;334;353
FvH4_4g20490;0;0;0;38;46;62;0;1;0;0;0;0
FvH4_5g29040;0;3;0;0;0;0;0;0;0;0;0;0
FvH4_5g30030;840;795;855;1112;769;1176;224;135;139;551;127;496
FvH4_1g07921;255;212;222;192;127;161;248;137;156;153;127;197
FvH4_5g32690;0;0;0;0;0;0;58;44;24;3;16;18
FvH4_1g07920;1208;1069;1108;1493;1092;1553;640;446;360;698;459;762
FvH4_6g44530;20;18;21;20;22;32;1648;1765;1603;952;1337;1426
FvH4_5g17070;157;214;189;265;192;285;157;152;127;190;194;225
FvH4_7g10550;75;71;56;198;177;199;71;36;52;125;113;117
FvH4_4g32470;364;303;362;350;296;387;595;558;494;858;731;1088
FvH4_7g22540;1036;981;863;915;691;915;519;707;519;465;806;752
FvH4_7g10560;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g09570;138;149;136;199;153;200;226;212;219;241;207;279
FvH4_7g09571;30;30;35;61;57;44;43;34;53;44;38;77
FvH4_7g22520;46;36;43;72;40;81;96;91;55;148;92;134
FvH4_7g22530;14693;13438;12832;15329;10487;14673;13140;11326;10497;9986;9924;12381
FvH4_5g30091;257;243;238;249;234;215;1106;909;819;723;734;820
FvH4_6g44594;0;0;0;0;0;0;1;1;0;1;0;0
FvH4_5g30090;558;507;502;780;730;988;541;435;354;884;585;1094
FvH4_6g44590;187;206;165;203;192;213;149;105;106;222;180;252
FvH4_6g44591;0;0;0;0;0;0;1;0;0;2;1;1
FvH4_4g32480;106;117;134;181;190;214;859;631;436;358;280;546
FvH4_6g44592;285;223;182;187;171;290;256;206;214;182;135;239
FvH4_6g44593;0;0;2;1;0;2;0;0;0;4;0;4
FvH4_7g10570;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g09580;658;657;586;675;572;727;468;364;327;775;540;955
FvH4_6g32590;103;133;145;192;163;183;139;112;103;204;163;228
FvH4_5g29090;13;9;7;1;5;8;0;0;0;0;0;3
FvH4_4g32493;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32492;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32495;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32494;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32497;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32496;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32499;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32498;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g30080;203;174;174;174;140;190;131;127;93;155;147;166
FvH4_4g32491;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g32490;0;0;0;0;0;0;0;1;0;0;0;0
FvH4_7g09590;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g29080;2;1;2;7;10;11;30;28;23;48;9;36
FvH4_7g22550;249;214;177;230;204;240;85;97;82;67;98;69
FvH4_5g30073;0;0;0;0;0;0;0;5;0;4;1;1
FvH4_5g30071;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g30072;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g44572;13;9;7;6;1;3;17;3;0;12;0;5
FvH4_5g30070;4;10;10;3;3;0;0;0;0;0;1;0
FvH4_6g44570;72;65;59;54;27;56;63;4;6;164;66;128
FvH4_6g44571;9;13;13;9;3;14;31;7;3;28;0;7
FvH4_5g17120;179;114;155;119;95;101;156;30;58;59;4;32
FvH4_5g19780;81;64;78;158;147;162;888;813;871;643;904;1026
FvH4_3g42380;223;226;235;314;238;372;31;24;13;77;23;69
FvH4_2g05540;88;68;69;34;23;31;34;11;11;0;0;1
FvH4_5g29110;0;1;1;7;2;1;0;0;0;0;0;2
FvH4_5g32760;365;358;278;224;227;243;193;138;172;72;83;107
FvH4_2g17532;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g05140;0;3;0;22;13;16;1;0;3;19;170;112
FvH4_2g17530;0;1;0;0;0;0;1;0;2;0;3;2
FvH4_2g17531;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20780;4;2;0;0;2;4;7;3;5;7;9;8
FvH4_5g17130;0;0;0;0;0;0;0;1;0;0;0;0
FvH4_2g29500;0;0;0;1;0;0;4;3;8;1;2;0
FvH4_3g42370;2606;2686;2403;2454;2157;2719;1723;1889;1842;1658;1667;2153
FvH4_5g19790;0;4;1;2;1;7;2;3;1;27;14;38
FvH4_5g29100;421;429;341;404;423;374;319;363;298;167;234;247
FvH4_5g32750;13;22;16;25;22;43;34;63;22;31;32;33
FvH4_5g05150;894;814;832;1305;1089;1339;539;443;422;549;577;673
FvH4_5g05151;1;1;0;3;0;0;0;0;0;1;0;0
FvH4_3g30391;90;89;52;104;131;130;78;71;57;109;86;145
FvH4_2g17520;7;1;3;3;4;7;123;137;119;75;191;149
FvH4_3g30390;699;630;572;326;252;352;554;775;641;244;309;415
FvH4_5g20770;124;110;123;114;101;138;413;388;335;619;549;828
FvH4_2g05560;97;76;97;85;65;88;87;45;41;15;3;13
FvH4_2g29530;16;15;30;31;12;19;11;7;17;29;33;27
FvH4_5g19760;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_5g17100;416;398;413;352;282;395;256;226;196;190;187;254
FvH4_2g30520;3;5;3;3;1;8;19;26;16;10;9;12
FvH4_5g05121;12;9;3;13;6;17;3;6;5;13;9;9
FvH4_5g32740;32;38;21;105;92;85;2;5;2;3;16;4
FvH4_5g05120;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20760;577;557;455;392;186;448;435;256;231;338;61;286
FvH4_5g17110;1155;978;875;546;423;590;517;331;301;173;192;213
FvH4_5g20740;10;15;6;15;5;15;0;0;0;0;0;1
FvH4_5g20741;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g17111;116;118;92;82;76;110;5;0;7;2;3;1
FvH4_2g30510;2;10;0;6;6;4;130;71;40;6;27;6
FvH4_2g29520;14;16;5;9;5;6;13;7;6;7;8;4
FvH4_3g42390;97;76;97;103;107;142;82;48;52;129;107;116
FvH4_5g19770;962;912;913;733;606;794;659;451;440;541;488;626
FvH4_5g32720;341;313;326;655;527;716;211;145;140;474;381;655
FvH4_2g17540;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g05130;2865;2847;2845;4905;4719;5463;7470;7988;7741;6927;11744;10668
FvH4_6g44490;27;25;25;47;86;39;10;11;15;3;16;5
FvH4_2g30500;180;153;173;191;154;185;308;237;203;210;234;298
FvH4_6g44491;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g29363;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g17380;262;201;182;169;145;139;118;88;90;63;80;80
FvH4_3g29362;3259;3358;3314;2715;2544;3056;2948;2914;2757;2706;2372;3095
FvH4_3g29361;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g05180;4;5;7;0;1;4;17;7;5;1;2;2
FvH4_2g05501;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g42340;49;28;40;51;63;64;81;35;45;70;45;79
FvH4_2g05500;113;107;106;66;50;66;53;52;56;57;21;53
FvH4_5g30141;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g29150;819;778;680;854;683;895;443;353;294;564;311;644
FvH4_5g30140;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g29360;77;84;91;93;171;107;113;117;101;77;134;132
FvH4_3g30360;16;21;24;185;89;204;351;616;530;491;612;780
FvH4_3g17390;821;738;728;629;469;689;743;422;382;783;366;716
FvH4_3g44990;313;248;277;162;160;166;662;454;429;188;39;174
FvH4_5g05190;403;447;358;297;204;331;99;40;35;167;2;118
FvH4_3g42330;5359;4945;4946;3435;2381;3642;1409;1122;911;649;474;659
FvH4_5g30130;1;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g29140;294;232;257;267;186;230;164;154;137;129;57;138
FvH4_5g32790;49;43;41;133;124;153;0;2;0;0;0;1
FvH4_3g29370;508;495;478;415;519;454;277;211;188;215;172;269
FvH4_5g17170;27;25;12;38;25;30;35;17;13;46;28;57
FvH4_1g30390;547;587;571;745;637;759;243;240;211;597;490;662
FvH4_2g05520;0;5;2;1;0;0;0;0;3;2;0;2
FvH4_5g17140;872;770;785;548;422;624;941;317;261;571;66;549
FvH4_3g42360;137;121;131;193;186;214;8;4;1;7;1;5
FvH4_3g42361;2192;2292;1908;1621;1439;1831;351;297;240;172;134;184
FvH4_7g09500;237;250;212;192;151;236;260;246;253;251;210;310
FvH4_5g30120;0;1;0;0;1;0;7;0;0;0;0;0
FvH4_5g32781;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g17510;0;2;2;1;2;2;23;21;8;2;13;7
FvH4_5g32780;19;15;16;54;27;69;1;0;1;1;1;2
FvH4_2g17511;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g30380;1106;1131;1119;1064;898;1209;846;674;710;747;451;855
FvH4_5g29130;14;19;11;20;10;16;8;5;6;22;7;23
FvH4_5g05160;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g29381;1;2;5;3;5;6;0;2;0;1;0;1
FvH4_3g30381;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g29380;294;282;296;931;939;1151;283;221;183;664;784;1013
FvH4_5g17150;0;2;2;0;3;3;14;7;0;2;5;4
FvH4_2g05530;3362;2870;2783;2790;2141;3157;10390;9573;7432;3025;1474;4359
FvH4_3g42350;0;0;0;1;0;0;0;0;0;0;1;0
FvH4_7g09510;1009;1043;944;1212;1074;1311;1036;864;826;1071;906;1407
FvH4_5g30110;878;852;699;540;397;618;731;370;369;456;135;449
FvH4_5g32770;538;464;446;326;250;283;252;181;175;142;105;157
FvH4_2g17500;18;10;12;42;38;61;2011;1956;1871;1378;2970;2405
FvH4_5g05170;1156;1303;1190;1258;1005;1289;1292;1314;1093;912;924;1248
FvH4_5g29120;310;245;275;460;324;489;501;502;461;743;653;1009
FvH4_3g30370;1438;1372;1295;1294;1091;1504;1079;835;797;930;695;1155
FvH4_3g29390;183;204;206;158;174;183;63;33;42;128;67;141
FvH4_1g29380;421;417;417;389;363;437;273;257;262;307;255;356
FvH4_2g30581;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g30370;42;23;24;45;33;37;0;4;7;2;1;0
FvH4_2g30580;427;491;391;380;431;450;303;247;215;306;283;397
FvH4_5g19702;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g44961;0;1;0;0;2;2;6;6;3;2;7;1
FvH4_5g19700;9;8;12;6;2;4;0;0;0;0;0;0
FvH4_3g44960;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g19701;457;481;433;609;481;671;309;219;197;472;332;597
FvH4_3g42300;699;597;507;289;280;329;175;204;182;121;86;161
FvH4_3g44963;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g42301;2;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g44962;0;0;0;2;1;0;0;0;0;0;1;2
FvH4_4g07510;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g17390;4773;4805;4210;4058;3342;4260;1373;2389;1726;851;850;1253
FvH4_3g17340;3;5;13;3;2;1;2;0;0;1;1;0
FvH4_2g29590;53;44;62;19;21;54;7;0;0;2;0;3
FvH4_3g30320;891;764;726;34;14;47;4;0;0;4;0;7
FvH4_2g29591;35;24;31;28;16;35;7;13;10;7;14;24
FvH4_1g30380;826;802;716;482;297;525;309;104;87;299;25;202
FvH4_1g29390;768;740;621;1001;1032;1151;503;343;326;745;556;858
FvH4_2g30570;68;63;76;93;84;123;45;27;32;43;19;36
FvH4_3g29331;0;3;1;1;0;0;9;8;8;3;1;4
FvH4_3g29330;227;228;213;134;45;124;182;18;7;279;2;122
FvH4_3g05340;0;1;0;0;1;2;0;1;0;1;0;1
FvH4_5g19710;1;0;1;0;0;0;0;0;0;0;0;0
FvH4_1g17380;1984;2046;1786;2171;2403;2650;670;813;572;825;1612;1540
FvH4_3g17350;150;152;139;98;98;131;1189;751;679;584;563;745
FvH4_4g07500;1096;1117;1025;1839;1651;1835;1089;852;821;2138;1404;2614
FvH4_3g32970;197;204;202;302;235;309;100;88;88;138;153;142
FvH4_2g29580;1600;1307;1394;1232;856;1501;388;668;545;308;150;271
FvH4_3g30310;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g07730;15;29;29;34;29;35;19;22;18;11;9;6
FvH4_3g29341;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g29360;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g29340;372;366;380;436;419;536;429;351;343;515;330;561
FvH4_3g07990;681;520;670;1983;1573;2418;6787;9414;8960;2894;5845;4837
FvH4_3g07991;446;377;363;494;412;591;282;188;201;375;322;532
FvH4_3g42320;1;1;1;0;1;0;1;0;0;0;0;1
FvH4_1g30350;532;557;507;503;411;545;321;242;204;235;135;265
FvH4_3g05330;2533;2096;2059;3017;1934;2567;348;206;242;1117;651;1380
FvH4_3g42321;20;14;20;29;29;31;7;13;8;12;3;13
FvH4_3g17360;239;271;231;330;266;374;66;39;36;67;56;87
FvH4_5g07700;67;102;80;26;22;25;11;8;5;5;7;14
FvH4_1g30360;799;744;785;1083;714;1094;798;424;297;1119;607;1165
FvH4_1g29373;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g29372;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g29371;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g29370;737;677;720;897;735;935;613;600;482;709;736;946
FvH4_3g17370;279;231;217;267;243;320;215;159;140;177;164;215
FvH4_3g07980;186;189;150;293;199;305;4542;3380;3275;5001;4309;5857
FvH4_2g30590;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g42302;18;28;21;9;16;17;0;0;0;0;0;0
FvH4_3g44965;0;0;0;0;0;0;0;1;0;0;0;0
FvH4_3g42303;1;2;0;0;0;2;0;0;0;0;0;0
FvH4_3g44964;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g42304;129;124;106;237;193;228;92;81;81;76;82;111
FvH4_3g44967;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g44966;18;30;25;21;12;38;7;10;19;2;7;6
FvH4_3g32990;1232;1247;1162;1370;1389;1596;1259;1032;1039;1056;1036;1464
FvH4_3g30330;275;247;217;233;203;282;188;133;140;170;169;211
FvH4_5g07710;3;5;4;13;10;14;0;0;0;0;0;0
FvH4_5g19740;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20730;66;79;89;93;73;152;13;27;19;5;0;10
FvH4_1g05371;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g05581;1;5;3;0;0;1;7;2;4;3;0;3
FvH4_1g05370;124;132;126;143;103;136;119;147;113;77;88;86
FvH4_2g05580;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g29340;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g19530;90;99;61;21;35;25;77;94;128;8;59;11
FvH4_4g19531;133;116;109;11;11;9;195;283;265;11;84;27
FvH4_4g20520;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g19532;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g30540;0;0;0;0;6;0;0;0;0;0;0;0
FvH4_1g17351;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g20950;0;0;0;0;0;0;0;0;0;0;0;0
