group	group_name	seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
1	AK42D	Fvb1	18800001	18850000	50000	*	8963	13575	0.660257826887661	CG
1	AK42D	Fvb1	18850001	18900000	50000	*	6157	9806	0.627880889251479	CG
1	AK42D	Fvb1	18900001	18950000	50000	*	2764	10977	0.251799216543682	CG
1	AK42D	Fvb1	18950001	19000000	50000	*	9039	12489	0.723756906077348	CG
1	AK42D	Fvb1	19000001	19050000	50000	*	9588	16135	0.594236132630927	CG
1	AK42D	Fvb1	19050001	19100000	50000	*	5812	10773	0.539496890374083	CG
1	AK42D	Fvb1	19100001	19150000	50000	*	4464	18339	0.243415671519712	CG
1	AK42D	Fvb1	19150001	19200000	50000	*	5049	11845	0.426255804136767	CG
1	AK42D	Fvb1	19200001	19250000	50000	*	12909	18489	0.698198929092974	CG
1	AK42D	Fvb1	19250001	19300000	50000	*	12258	13989	0.876259918507399	CG
1	AK42D	Fvb1	19300001	19350000	50000	*	6067	11335	0.535244816938686	CG
1	AK42D	Fvb1	19350001	19400000	50000	*	4499	10083	0.446196568481603	CG
1	AK42D	Fvb1	19400001	19450000	50000	*	2492	6330	0.393680884676145	CG
1	AK42D	Fvb1	19450001	19500000	50000	*	9012	11027	0.817266708987032	CG
1	AK42D	Fvb1	19500001	19550000	50000	*	10760	12982	0.828839932213835	CG
1	AK42D	Fvb1	19550001	19600000	50000	*	8890	9618	0.924308588064047	CG
1	AK42D	Fvb1	19600001	19650000	50000	*	7996	8734	0.915502633386764	CG
1	AK42D	Fvb1	19650001	19700000	50000	*	12519	15049	0.831882517110771	CG
1	AK42D	Fvb1	19700001	19750000	50000	*	9334	11639	0.801958931179655	CG
1	AK42D	Fvb1	19750001	19800000	50000	*	9633	14954	0.644175471445767	CG
1	AK42D	Fvb1	19800001	19850000	50000	*	9300	11545	0.805543525335643	CG
1	AK42D	Fvb1	19850001	19900000	50000	*	15878	17228	0.921639192013002	CG
1	AK42D	Fvb1	19900001	19950000	50000	*	7466	13671	0.546119523078048	CG
1	AK42D	Fvb1	19950001	20000000	50000	*	9791	15667	0.624944150124465	CG
1	AK42D	Fvb1	20000001	20050000	50000	*	9162	11525	0.794967462039046	CG
